DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Jan1950;0.20399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1950;-0.22319;0.00895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1950;0.02049;-0.08611;0.04156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1950;0.01099;-0.01373;-0.0736;-0.00135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1950;0.43941;0.29535;0.23378;0.18606;0.22293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1950;-0.32438;0.05559;0.02411;-0.01195;-0.04612;-0.00362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1950;1.24557;0.66892;0.76756;0.7148;0.66417;0.61695;0.62649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1950;0.65877;1.22654;0.79755;0.88607;0.84977;0.81042;0.76505;0.77274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1950;0.56027;0.79419;1.2781;0.89897;0.98234;0.9403;0.90142;0.86289;0.86687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1950;-1.07617;-0.17115;0.23179;0.82896;0.54627;0.6638;0.63859;0.60471;0.57008;0.58496;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1950;-0.35612;-1.0546;-0.32397;0.1044;0.71491;0.4473;0.56504;0.54174;0.51288;0.48013;0.498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1950;-0.83712;-0.73474;-1.18159;-0.47862;-0.04489;0.58989;0.33838;0.46187;0.44291;0.41791;0.38742;0.40772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan1951;-0.0384;-0.61925;-0.65338;-1.11721;-0.46327;-0.05312;0.56445;0.31288;0.44042;0.42573;0.40139;0.37238;0.39271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1951;0.59857;0.39634;-0.07806;-0.31086;-0.87464;-0.31793;0.04976;0.62631;0.37473;0.49325;0.4789;0.45427;0.42604;0.44574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1951;0.18954;0.42971;0.34941;0.04389;-0.16343;-0.68375;-0.24284;0.07773;0.62344;0.38837;0.50527;0.49205;0.46738;0.44033;0.45943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1951;0.18909;0.17947;0.33237;0.29986;0.0759;-0.08224;-0.51388;-0.18942;0.09234;0.59959;0.38272;0.49607;0.48517;0.46451;0.43769;0.45869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1951;0.15642;0.19873;0.19242;0.30166;0.27481;0.12365;-0.00014;-0.33161;-0.09672;0.1255;0.56044;0.38035;0.494;0.49219;0.47968;0.45452;0.4806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1951;0.96653;0.75005;0.70091;0.67993;0.74269;0.71699;0.59199;0.47302;0.16471;0.34662;0.48968;0.82279;0.66823;0.76268;0.76591;0.7537;0.73076;0.75575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1951;0.21146;0.74622;0.669;0.65347;0.63303;0.69015;0.67116;0.56746;0.46009;0.18977;0.35844;0.48065;0.78749;0.65162;0.7307;0.73151;0.71986;0.69795;0.7229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1951;0.4816;0.46203;0.87143;0.80292;0.78759;0.77456;0.83073;0.8164;0.72413;0.62418;0.35402;0.50689;0.61592;0.90785;0.76815;0.83965;0.84093;0.82815;0.80608;0.83073;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1951;0.435;0.61437;0.54912;0.8831;0.8182;0.80479;0.78603;0.83384;0.82549;0.74573;0.66131;0.42472;0.56345;0.66324;0.93257;0.80786;0.87276;0.87397;0.86227;0.84285;0.86651;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1951;0.29204;0.40464;0.59558;0.55524;0.86009;0.80869;0.79123;0.77379;0.81987;0.81131;0.72977;0.65272;0.4287;0.55914;0.65663;0.92077;0.81109;0.87617;0.87518;0.86385;0.84608;0.86968;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1951;-0.00491;0.16399;0.35353;0.57052;0.52505;0.83899;0.79031;0.77864;0.75918;0.80694;0.79808;0.71554;0.63702;0.41328;0.54596;0.64559;0.91073;0.79775;0.8587;0.85632;0.8471;0.82899;0.85201;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1951;0.21918;0.10744;0.17225;0.35454;0.56074;0.53064;0.83579;0.79074;0.78142;0.76261;0.80984;0.80168;0.72108;0.64529;0.42495;0.55265;0.65113;0.91165;0.80229;0.8621;0.86111;0.85067;0.83278;0.8545;;;;;;;;;;;;;;;;;;;;;;;;
Jan1952;-0.1518;0.00393;0.01876;0.12999;0.31862;0.5292;0.50317;0.80445;0.76587;0.7623;0.73945;0.78697;0.7797;0.70058;0.62513;0.40722;0.53023;0.62945;0.88956;0.77879;0.83617;0.83429;0.8216;0.80328;0.82423;;;;;;;;;;;;;;;;;;;;;;;
Feb1952;0.15888;0.03505;0.08423;0.05163;0.13806;0.30534;0.51096;0.49682;0.79665;0.75897;0.75809;0.73672;0.78465;0.77761;0.70046;0.62637;0.41188;0.53272;0.63075;0.89124;0.78259;0.83764;0.83526;0.82104;0.8033;0.82374;;;;;;;;;;;;;;;;;;;;;;
Mar1952;0.34428;0.32421;0.25554;0.30749;0.22318;0.26288;0.38559;0.57987;0.54407;0.82314;0.78486;0.77834;0.76129;0.80833;0.80168;0.72686;0.65086;0.44165;0.56034;0.6504;0.89866;0.80238;0.85442;0.85552;0.84228;0.82378;0.84343;;;;;;;;;;;;;;;;;;;;;
Apr1952;-0.16048;-0.07047;-0.06295;-0.09708;-0.03698;-0.08642;0.02679;0.22284;0.45764;0.43094;0.72489;0.69819;0.69142;0.67505;0.72183;0.71381;0.63735;0.5614;0.35784;0.48169;0.56988;0.81837;0.71989;0.77246;0.77424;0.76682;0.74826;0.7695;;;;;;;;;;;;;;;;;;;;
May1952;-0.38821;-0.34907;-0.2448;-0.26844;-0.29675;-0.26282;-0.27815;-0.17359;0.0188;0.23589;0.24641;0.56566;0.55936;0.55371;0.54732;0.59522;0.5889;0.51696;0.44668;0.24481;0.36751;0.46507;0.72104;0.62593;0.67985;0.68186;0.67386;0.65568;0.67678;;;;;;;;;;;;;;;;;;;
Jun1952;-1.08488;-0.96195;-0.90154;-0.76248;-0.75293;-0.7634;-0.73575;-0.71911;-0.60007;-0.43175;-0.21069;-0.1334;0.21295;0.23061;0.23461;0.23344;0.28004;0.2762;0.22487;0.16809;-0.01371;0.09531;0.21136;0.48842;0.39298;0.4487;0.45109;0.44117;0.42476;0.44471;;;;;;;;;;;;;;;;;;
Jul1952;-0.18625;-0.83438;-0.86762;-0.87037;-0.76575;-0.75784;-0.76425;-0.72473;-0.70891;-0.61506;-0.46509;-0.25996;-0.18287;0.13346;0.14591;0.14745;0.14904;0.19196;0.18848;0.14405;0.09451;-0.07372;0.03017;0.1424;0.42112;0.33199;0.39121;0.39483;0.38554;0.37131;0.39051;;;;;;;;;;;;;;;;;
Aug1952;-0.1222;-0.22809;-0.73183;-0.79949;-0.84014;-0.7565;-0.74865;-0.75312;-0.71516;-0.70185;-0.61652;-0.46485;-0.2662;-0.19304;0.11586;0.12501;0.12712;0.12812;0.16917;0.16587;0.12821;0.08149;-0.08032;0.0232;0.1338;0.40499;0.31782;0.37697;0.37995;0.37261;0.3589;0.37737;;;;;;;;;;;;;;;;
Sep1952;-1.2105;-0.81759;-0.75186;-1.06129;-1.07525;-1.10545;-1.02078;-1.01111;-1.01166;-0.97012;-0.95428;-0.86184;-0.71135;-0.5089;-0.4275;-0.1217;-0.10342;-0.0958;-0.08767;-0.04727;-0.05003;-0.07949;-0.12087;-0.2685;-0.17081;-0.05928;0.21067;0.12789;0.18977;0.19281;0.18816;0.17542;0.19373;;;;;;;;;;;;;;;
Oct1952;-1.03335;-1.52021;-1.20555;-1.06259;-1.29132;-1.28447;-1.29748;-1.20959;-1.19713;-1.19531;-1.15308;-1.13446;-1.04467;-0.90133;-0.70562;-0.61377;-0.31164;-0.2834;-0.2699;-0.25584;-0.21619;-0.21851;-0.24431;-0.28101;-0.41434;-0.32204;-0.21026;0.05913;-0.01987;0.04152;0.04545;0.04252;0.03044;0.04882;;;;;;;;;;;;;;
Nov1952;0.56351;-0.5174;-1.16327;-0.99701;-0.9108;-1.16958;-1.1795;-1.19319;-1.11116;-1.10204;-1.10455;-1.06746;-1.05415;-0.97383;-0.83726;-0.65009;-0.56152;-0.26284;-0.23605;-0.22441;-0.21142;-0.17234;-0.17382;-0.2008;-0.2378;-0.37186;-0.27982;-0.17077;0.09767;0.01974;0.0797;0.08281;0.07848;0.06682;0.08518;;;;;;;;;;;;;
Dec1952;-0.21209;0.28724;-0.56682;-1.15029;-0.99949;-0.92346;-1.17412;-1.18512;-1.1978;-1.11774;-1.1085;-1.11105;-1.07539;-1.06355;-0.98283;-0.84818;-0.66489;-0.57747;-0.28137;-0.25323;-0.24143;-0.22833;-0.1895;-0.19102;-0.21777;-0.25436;-0.38642;-0.29541;-0.18768;0.07895;0.0022;0.06296;0.06673;0.06237;0.0509;0.06898;;;;;;;;;;;;
Jan1953;-0.49921;-0.4427;0.10521;-0.64335;-1.2009;-1.05295;-0.96262;-1.19241;-1.2015;-1.22117;-1.14313;-1.13215;-1.1341;-1.09687;-1.08926;-1.00813;-0.87645;-0.695;-0.61177;-0.32124;-0.29585;-0.28239;-0.26959;-0.23062;-0.23204;-0.25804;-0.29384;-0.4242;-0.33528;-0.22965;0.0356;-0.04069;0.02108;0.0251;0.01978;0.00858;0.02634;;;;;;;;;;;
Feb1953;0.25338;-0.10489;-0.19257;0.16413;-0.527;-1.09397;-0.97654;-0.90898;-1.14206;-1.16099;-1.18921;-1.11242;-1.10151;-1.10415;-1.06526;-1.05908;-0.97858;-0.84725;-0.66922;-0.59023;-0.30447;-0.27939;-0.26625;-0.25214;-0.21377;-0.21539;-0.24071;-0.27634;-0.40719;-0.31962;-0.21574;0.04836;-0.02738;0.03365;0.03729;0.03176;0.02075;0.0384;;;;;;;;;;
Mar1953;0.05147;0.13561;-0.05871;-0.13195;0.12224;-0.47066;-1.02771;-0.94145;-0.88772;-1.11646;-1.14244;-1.17834;-1.1036;-1.09321;-1.09539;-1.05395;-1.04867;-0.96697;-0.8408;-0.6591;-0.5801;-0.2988;-0.27828;-0.26476;-0.25183;-0.21429;-0.21646;-0.24037;-0.27537;-0.40505;-0.31868;-0.2146;0.04773;-0.02912;0.03339;0.03675;0.0313;0.02035;0.03831;;;;;;;;;
Apr1953;0.77923;0.62567;0.62962;0.47402;0.41232;0.53918;0.01766;-0.53026;-0.51642;-0.53829;-0.81162;-0.88571;-0.94571;-0.88092;-0.87094;-0.87654;-0.83758;-0.83874;-0.76608;-0.65086;-0.47496;-0.41066;-0.14462;-0.13382;-0.12431;-0.11365;-0.07594;-0.07795;-0.10321;-0.13859;-0.273;-0.18775;-0.08814;0.16481;0.08906;0.15036;0.15422;0.14642;0.13614;0.15422;;;;;;;;
May1953;-0.00598;0.39393;0.35696;0.38092;0.28473;0.24884;0.38489;-0.02069;-0.47388;-0.47632;-0.49309;-0.75986;-0.84098;-0.91062;-0.85227;-0.84212;-0.84829;-0.81055;-0.81521;-0.74927;-0.64055;-0.46357;-0.39636;-0.13669;-0.12603;-0.1146;-0.10389;-0.06497;-0.06729;-0.09456;-0.12831;-0.26501;-0.18028;-0.07867;0.17306;0.09408;0.15695;0.1601;0.15239;0.14193;0.1603;;;;;;;
Jun1953;-0.42467;-0.29231;0.02853;0.03644;0.07126;0.01549;-0.0067;0.13707;-0.16324;-0.53322;-0.52882;-0.53308;-0.74931;-0.83592;-0.91183;-0.86025;-0.84915;-0.85222;-0.80996;-0.81765;-0.75608;-0.6544;-0.48088;-0.42105;-0.17872;-0.1688;-0.15502;-0.14393;-0.10472;-0.10621;-0.13492;-0.16246;-0.29177;-0.21297;-0.11486;0.12331;0.04531;0.10854;0.11371;0.1076;0.09832;0.11718;;;;;;
Jul1953;0.0246;-0.25325;-0.22528;0.04307;0.04164;0.06402;0.01381;-0.00429;0.09981;-0.17209;-0.50094;-0.4926;-0.50486;-0.72126;-0.80084;-0.86705;-0.82405;-0.81602;-0.82028;-0.7823;-0.7908;-0.73186;-0.63813;-0.4814;-0.42518;-0.19505;-0.18581;-0.17129;-0.16131;-0.12216;-0.12377;-0.15277;-0.17955;-0.30275;-0.22621;-0.13073;0.10611;0.03293;0.09663;0.10237;0.09728;0.08803;0.1062;;;;;
Aug1953;-0.0275;-0.05622;-0.24984;-0.23804;0.00919;0.00063;0.02315;-0.02314;-0.03855;0.0582;-0.1949;-0.49816;-0.48845;-0.5059;-0.71765;-0.79605;-0.85938;-0.81738;-0.8093;-0.81382;-0.77542;-0.78241;-0.72618;-0.63207;-0.48108;-0.42827;-0.20031;-0.19187;-0.17581;-0.16712;-0.12871;-0.13054;-0.1588;-0.18549;-0.30716;-0.23183;-0.13747;0.09847;0.02263;0.08381;0.0885;0.08351;0.07481;0.09274;;;;
Sep1953;-1.04158;-0.72677;-0.5624;-0.58475;-0.52566;-0.2776;-0.27572;-0.25093;-0.28608;-0.29751;-0.20487;-0.42729;-0.69457;-0.67232;-0.67785;-0.8634;-0.93755;-0.99739;-0.95416;-0.94559;-0.94938;-0.90958;-0.91633;-0.85785;-0.7625;-0.61453;-0.5602;-0.33515;-0.32777;-0.30924;-0.29912;-0.26119;-0.26334;-0.29244;-0.31725;-0.43221;-0.3581;-0.2676;-0.04017;-0.11397;-0.04894;-0.04457;-0.04614;-0.05414;-0.03566;;;
Oct1953;-0.42832;-1.0087;-0.82554;-0.69115;-0.71302;-0.64239;-0.39055;-0.38838;-0.36607;-0.40415;-0.41632;-0.32798;-0.53674;-0.78662;-0.76944;-0.76768;-0.94567;-1.01172;-1.06424;-1.02275;-1.01481;-1.01853;-0.97863;-0.98406;-0.92307;-0.83203;-0.69128;-0.63632;-0.41158;-0.39896;-0.37969;-0.36766;-0.33137;-0.33364;-0.36478;-0.38909;-0.50054;-0.42888;-0.33997;-0.11372;-0.18696;-0.12054;-0.11581;-0.11683;-0.12489;-0.10694;;
Nov1953;-0.00885;-0.37717;-0.93983;-0.80168;-0.68588;-0.70855;-0.6435;-0.39726;-0.39618;-0.37404;-0.41159;-0.42335;-0.33658;-0.54402;-0.79246;-0.77335;-0.7722;-0.9511;-1.01443;-1.06604;-1.02632;-1.01882;-1.02252;-0.98385;-0.99025;-0.92785;-0.83707;-0.69795;-0.64199;-0.41889;-0.40528;-0.38712;-0.37545;-0.33987;-0.34223;-0.37165;-0.3966;-0.50672;-0.43557;-0.34733;-0.12266;-0.19436;-0.12839;-0.12353;-0.12409;-0.13157;-0.11354;
Dec1953;0.48801;0.15259;-0.22214;-0.80344;-0.69873;-0.61412;-0.64273;-0.58926;-0.35119;-0.35403;-0.3322;-0.37055;-0.38279;-0.29687;-0.50467;-0.75341;-0.7336;-0.73566;-0.91761;-0.98152;-1.03422;-0.99496;-0.98736;-0.9909;-0.95243;-0.95933;-0.89811;-0.8087;-0.67054;-0.61613;-0.39542;-0.3821;-0.36414;-0.35299;-0.31801;-0.32067;-0.35079;-0.37591;-0.48632;-0.41524;-0.32734;-0.10513;-0.17695;-0.11219;-0.10678;-0.10714;-0.11486;-0.09729
Jan1954;-0.50231;0.09233;0.00432;-0.30116;-0.86053;-0.74537;-0.64826;-0.66507;-0.60679;-0.37048;-0.37232;-0.35064;-0.38816;-0.40144;-0.32018;-0.52443;-0.77183;-0.75518;-0.76272;-0.9473;-1.01862;-1.06842;-1.03321;-1.02453;-1.02883;-0.98952;-0.99619;-0.93487;-0.84627;-0.70979;-0.65961;-0.44043;-0.42594;-0.40762;-0.39765;-0.36224;-0.36468;-0.39629;-0.42194;-0.53484;-0.45883;-0.36979;-0.1418;-0.21364;-0.14782;-0.14295;-0.1436;-0.15042
Feb1954;-1.20867;-1.07058;-0.59981;-0.4664;-0.6001;-1.07588;-0.92812;-0.7973;-0.78031;-0.71196;-0.47534;-0.47418;-0.45251;-0.48671;-0.49812;-0.41834;-0.61347;-0.85284;-0.83292;-0.83584;-1.00823;-1.07709;-1.1247;-1.08999;-1.08128;-1.08533;-1.04632;-1.05228;-0.99043;-0.90282;-0.76533;-0.71479;-0.49707;-0.48187;-0.46308;-0.45251;-0.41695;-0.41893;-0.44862;-0.47336;-0.58333;-0.50819;-0.41915;-0.19334;-0.26439;-0.19818;-0.19311;-0.19292
Mar1954;0.00349;-0.52248;-0.56633;-0.33789;-0.29989;-0.49071;-0.97512;-0.87945;-0.76828;-0.7454;-0.68392;-0.45236;-0.45346;-0.43082;-0.46432;-0.47572;-0.39902;-0.5896;-0.82775;-0.80758;-0.81326;-0.98501;-1.0517;-1.10659;-1.07251;-1.06264;-1.06492;-1.0241;-1.03081;-0.97065;-0.88424;-0.74803;-0.70092;-0.48672;-0.47287;-0.45363;-0.44257;-0.40792;-0.40988;-0.43906;-0.46265;-0.57127;-0.4978;-0.40949;-0.18819;-0.25909;-0.19378;-0.18848
Apr1954;-0.45051;-0.38621;-0.73049;-0.77206;-0.62676;-0.54653;-0.671;-1.06118;-0.98748;-0.86914;-0.84081;-0.77692;-0.55159;-0.54486;-0.52275;-0.55429;-0.5655;-0.4901;-0.66968;-0.89826;-0.87844;-0.8779;-1.03049;-1.09493;-1.14617;-1.11527;-1.1056;-1.10743;-1.06711;-1.07435;-1.01832;-0.93564;-0.80224;-0.75597;-0.54796;-0.53343;-0.51517;-0.50489;-0.47123;-0.47342;-0.49857;-0.5214;-0.62659;-0.55428;-0.46778;-0.24783;-0.31698;-0.24899
May1954;0.41009;0.03613;-0.00134;-0.24091;-0.30157;-0.22793;-0.23017;-0.37804;-0.74176;-0.72177;-0.65897;-0.69164;-0.65;-0.43909;-0.43836;-0.42022;-0.45457;-0.47075;-0.40045;-0.58407;-0.8142;-0.80162;-0.80139;-0.96449;-1.0286;-1.07879;-1.05223;-1.04454;-1.04705;-1.01102;-1.01811;-0.96657;-0.8886;-0.75789;-0.70802;-0.49931;-0.48497;-0.46753;-0.45787;-0.42469;-0.42736;-0.4547;-0.47843;-0.58579;-0.51127;-0.42311;-0.20305;-0.27203
Jun1954;-0.31817;0.05088;-0.16814;-0.18977;-0.36119;-0.40039;-0.34265;-0.33181;-0.44232;-0.75194;-0.73532;-0.67917;-0.70767;-0.67381;-0.48485;-0.48206;-0.46733;-0.49708;-0.50859;-0.44865;-0.61484;-0.8228;-0.8081;-0.81091;-0.95947;-1.02016;-1.07426;-1.04731;-1.03796;-1.0381;-1.00375;-1.00899;-0.96347;-0.88919;-0.76186;-0.71926;-0.51962;-0.50705;-0.48871;-0.47868;-0.44621;-0.44843;-0.47488;-0.49592;-0.59901;-0.52779;-0.44517;-0.23917
Jul1954;-1.14731;-0.90654;-0.55464;-0.67247;-0.65958;-0.78169;-0.79965;-0.73329;-0.71227;-0.77525;-1.01013;-0.98419;-0.9174;-0.9169;-0.8734;-0.70086;-0.69233;-0.67882;-0.70354;-0.7124;-0.6616;-0.80148;-0.98253;-0.96199;-0.95975;-1.08754;-1.14065;-1.19165;-1.16713;-1.15831;-1.15768;-1.12419;-1.13022;-1.0861;-1.01499;-0.89335;-0.85461;-0.66357;-0.64941;-0.63265;-0.62096;-0.58996;-0.59172;-0.61463;-0.63398;-0.731;-0.66271;-0.58371
Aug1954;0.03382;-0.74952;-0.6967;-0.46623;-0.58681;-0.58455;-0.69222;-0.71528;-0.65604;-0.64167;-0.71362;-0.93585;-0.91566;-0.86504;-0.86426;-0.82424;-0.6556;-0.64722;-0.6329;-0.65556;-0.66055;-0.61089;-0.75088;-0.93191;-0.9078;-0.91288;-1.03872;-1.09359;-1.15138;-1.12661;-1.11703;-1.1156;-1.0813;-1.08842;-1.04634;-0.97365;-0.85186;-0.81595;-0.6267;-0.61521;-0.60018;-0.58903;-0.55823;-0.55957;-0.58168;-0.60004;-0.69461;-0.62676
Sep1954;-0.61716;-0.35445;-0.84121;-0.77777;-0.5962;-0.70369;-0.69066;-0.7789;-0.79636;-0.74215;-0.73149;-0.79963;-0.99134;-0.97221;-0.92717;-0.91;-0.87369;-0.71043;-0.70066;-0.68481;-0.70376;-0.70686;-0.65994;-0.79007;-0.95595;-0.93169;-0.93824;-1.05238;-1.10579;-1.16727;-1.14425;-1.13429;-1.1316;-1.09806;-1.10385;-1.06408;-0.992;-0.87118;-0.83826;-0.65441;-0.6456;-0.6328;-0.62116;-0.5917;-0.59246;-0.61605;-0.63279;-0.72304
Oct1954;0.29127;-0.27661;-0.18581;-0.6745;-0.64774;-0.49943;-0.60722;-0.5954;-0.68884;-0.70756;-0.65556;-0.64971;-0.72563;-0.91855;-0.90476;-0.87175;-0.86214;-0.8242;-0.66354;-0.65478;-0.63825;-0.65549;-0.65759;-0.61266;-0.73954;-0.90853;-0.8872;-0.89571;-1.01024;-1.06511;-1.127;-1.10313;-1.09287;-1.08928;-1.05781;-1.06395;-1.02599;-0.95577;-0.83813;-0.80681;-0.62602;-0.6182;-0.60526;-0.59403;-0.56512;-0.56606;-0.59193;-0.6083
Nov1954;-1.21193;-0.37857;-0.66932;-0.48895;-0.896;-0.83026;-0.66504;-0.75669;-0.7369;-0.82411;-0.84173;-0.79132;-0.785;-0.85451;-1.03448;-1.02033;-0.9827;-0.96238;-0.91755;-0.75749;-0.74741;-0.73134;-0.74832;-0.7514;-0.70872;-0.82863;-0.98924;-0.96783;-0.97241;-1.07988;-1.13361;-1.19414;-1.17114;-1.1613;-1.15779;-1.12567;-1.13238;-1.09297;-1.02434;-0.90699;-0.87562;-0.69706;-0.68807;-0.67481;-0.66223;-0.6332;-0.63407;-0.65811
Dec1954;-0.68659;-1.34522;-0.54052;-0.75635;-0.56956;-0.9528;-0.87824;-0.71445;-0.80215;-0.78008;-0.86577;-0.88352;-0.83409;-0.82913;-0.89135;-1.06944;-1.05364;-1.01511;-0.99296;-0.94773;-0.78745;-0.77612;-0.75951;-0.77583;-0.77862;-0.73628;-0.85382;-1.01265;-0.99123;-0.99449;-1.09914;-1.1534;-1.21396;-1.19114;-1.18162;-1.17832;-1.14689;-1.15367;-1.11426;-1.04584;-0.92866;-0.89717;-0.71949;-0.71085;-0.69724;-0.68433;-0.65567;-0.65669
Jan1955;-0.04846;-0.52794;-1.18178;-0.52976;-0.73517;-0.56476;-0.94645;-0.87124;-0.71138;-0.79831;-0.77657;-0.86132;-0.87998;-0.83021;-0.82965;-0.8923;-1.06998;-1.05781;-1.02753;-1.01388;-0.97752;-0.81686;-0.81027;-0.792;-0.80963;-0.81047;-0.76776;-0.8847;-1.04455;-1.02655;-1.03533;-1.14477;-1.19617;-1.25609;-1.23584;-1.22625;-1.22291;-1.19313;-1.20017;-1.16434;-1.09192;-0.97601;-0.94046;-0.75898;-0.74713;-0.73369;-0.72022;-0.68905
Feb1955;0.57948;0.34426;-0.06726;-0.78692;-0.35977;-0.59509;-0.46199;-0.87217;-0.80589;-0.65555;-0.7482;-0.7281;-0.81428;-0.83452;-0.78484;-0.78642;-0.85115;-1.03098;-1.01938;-0.99102;-0.97907;-0.94422;-0.78489;-0.77912;-0.7615;-0.77948;-0.78014;-0.73701;-0.85523;-1.01687;-0.99916;-1.00835;-1.12018;-1.17247;-1.23349;-1.2131;-1.20311;-1.19927;-1.16873;-1.17521;-1.1394;-1.06719;-0.9519;-0.91648;-0.73487;-0.72408;-0.71049;-0.69676
Mar1955;-0.46205;-0.13269;-0.17093;-0.3952;-0.88228;-0.52681;-0.71228;-0.57815;-0.95799;-0.87057;-0.7198;-0.80797;-0.78416;-0.87039;-0.88989;-0.83888;-0.83867;-0.89927;-1.07749;-1.06072;-1.02934;-1.01319;-0.9749;-0.81611;-0.81081;-0.79251;-0.80878;-0.8104;-0.7683;-0.88492;-1.04464;-1.02838;-1.03835;-1.14855;-1.19997;-1.26156;-1.24148;-1.2319;-1.22738;-1.19617;-1.20348;-1.16669;-1.09622;-0.98125;-0.94897;-0.76706;-0.75645;-0.74324
Apr1955;-0.7842;-0.90085;-0.69669;-0.68309;-0.79142;-1.08927;-0.80143;-0.94242;-0.81485;-1.13228;-1.02931;-0.87635;-0.95386;-0.92733;-1.00751;-1.02542;-0.97546;-0.97416;-1.02337;-1.1831;-1.16857;-1.13283;-1.10872;-1.06734;-0.91248;-0.90668;-0.88777;-0.90357;-0.90691;-0.86576;-0.97624;-1.12977;-1.11388;-1.12305;-1.23009;-1.27803;-1.33606;-1.31624;-1.30805;-1.30398;-1.27292;-1.2801;-1.24121;-1.17349;-1.06355;-1.03285;-0.85081;-0.83768
May1955;0.03072;-0.38315;-0.52391;-0.42545;-0.43916;-0.52219;-0.76942;-0.60607;-0.78675;-0.71618;-1.01971;-0.9853;-0.83709;-0.91045;-0.89199;-0.97356;-0.99323;-0.95065;-0.9536;-0.99919;-1.15769;-1.14618;-1.1135;-1.1059;-1.06715;-0.91523;-0.91236;-0.89455;-0.91074;-0.91576;-0.87179;-0.98304;-1.14152;-1.12981;-1.1388;-1.24854;-1.29019;-1.3459;-1.32468;-1.31748;-1.31394;-1.28401;-1.2905;-1.25179;-1.18442;-1.07656;-1.0448;-0.86206
Jun1955;0.1722;0.09954;-0.22096;-0.35866;-0.28187;-0.29798;-0.37254;-0.59432;-0.47531;-0.6485;-0.58096;-0.87812;-0.8743;-0.75619;-0.83095;-0.82092;-0.89804;-0.91845;-0.87522;-0.88018;-0.92786;-1.08099;-1.07413;-1.05014;-1.05291;-1.01539;-0.87089;-0.86602;-0.84867;-0.864;-0.86937;-0.82509;-0.93578;-1.09334;-1.0843;-1.09729;-1.2101;-1.25265;-1.30941;-1.28715;-1.27884;-1.27567;-1.24736;-1.2539;-1.21914;-1.15003;-1.04316;-1.0144
Jul1955;-0.46918;-0.21295;-0.16184;-0.42722;-0.52396;-0.45356;-0.46437;-0.51596;-0.69838;-0.59717;-0.73771;-0.67678;-0.92559;-0.91809;-0.80948;-0.87381;-0.86464;-0.93423;-0.9533;-0.91443;-0.923;-0.96639;-1.10709;-1.10107;-1.08083;-1.07722;-1.03936;-0.90378;-0.89874;-0.88288;-0.89711;-0.90279;-0.86246;-0.96862;-1.11626;-1.10826;-1.11952;-1.22398;-1.26703;-1.32864;-1.31021;-1.30138;-1.29752;-1.2695;-1.27571;-1.2442;-1.17961;-1.0774
